TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:24:732,-0.06,-0.19,1.12,-0.01,0.04,0.00
00:00:24:832,-0.12,-0.24,1.22,-0.16,-0.01,0.01
00:00:24:932,-0.10,-0.18,1.09,0.05,0.02,0.06
00:00:25:032,-0.11,-0.18,0.88,0.08,0.06,0.08
00:00:25:132,-0.09,-0.25,0.73,-0.10,0.12,0.06
00:00:25:232,-0.05,-0.07,0.78,0.02,0.05,0.04
00:00:25:332,-0.04,-0.16,0.89,-0.07,0.18,-0.01
00:00:25:432,-0.03,-0.41,0.87,-0.23,0.06,-0.10
00:00:25:532,-0.09,-0.32,0.80,-0.17,0.03,-0.15
00:00:25:632,-0.09,-0.32,0.97,-0.11,0.03,-0.16
00:00:25:732,0.00,-0.18,0.96,-0.00,-0.09,-0.17
00:00:25:832,-0.08,-0.41,0.71,-0.03,-0.02,-0.19
00:00:25:932,-0.04,-0.31,0.97,-0.09,-0.19,-0.12
00:00:26:032,-0.15,-0.04,0.59,0.09,0.13,-0.06
00:00:26:132,-0.03,-0.33,0.89,0.07,0.08,-0.05
00:00:26:232,-0.16,-0.12,0.77,-0.33,0.10,-0.07
00:00:26:332,-0.09,-0.33,1.14,0.02,0.18,-0.01
00:00:26:432,-0.02,-0.32,1.01,-0.25,-0.02,-0.13
00:00:26:532,0.03,-0.38,0.62,-0.13,-0.04,-0.15
00:00:26:632,-0.06,-0.47,1.05,-0.15,0.08,-0.12
00:00:26:732,-0.02,-0.53,1.14,-0.07,0.04,-0.15
00:00:26:832,-0.07,-0.21,1.03,-0.07,-0.02,-0.17
00:00:26:932,-0.03,-0.33,0.78,0.01,-0.08,-0.11
00:00:27:032,-0.02,-0.36,1.00,-0.16,0.07,-0.10
00:00:27:132,-0.03,-0.34,1.14,-0.19,-0.03,-0.11
00:00:27:232,-0.07,-0.23,0.95,-0.05,0.00,-0.10
00:00:27:332,-0.05,-0.40,1.04,-0.09,0.04,-0.09
00:00:27:432,-0.06,-0.18,1.13,-0.15,-0.01,-0.12
00:00:27:532,-0.04,-0.35,0.84,-0.07,-0.01,-0.09
00:00:27:632,-0.03,-0.48,1.20,0.22,0.15,-0.04
00:00:27:732,-0.02,-0.42,1.02,-0.18,-0.01,-0.08
00:00:27:832,-0.07,-0.24,0.91,-0.04,0.11,-0.04
00:00:27:932,-0.17,0.26,1.66,-0.27,0.04,-0.15
00:00:28:032,-0.01,-0.17,0.78,0.32,0.11,-0.09
00:00:28:132,-0.03,-0.20,0.91,-0.18,-0.00,-0.19
00:00:28:232,-0.05,-0.22,1.03,-0.09,-0.05,-0.21
00:00:28:332,-0.04,-0.29,1.12,-0.18,-0.03,-0.15
00:00:28:432,-0.05,-0.39,0.90,-0.18,0.03,-0.01
00:00:28:532,-0.04,-0.40,0.96,-0.07,0.04,0.05
00:00:28:632,-0.08,-0.21,1.10,-0.13,0.16,0.06
00:00:28:732,-0.08,-0.41,0.95,-0.08,0.15,0.01
00:00:28:832,-0.05,-0.29,1.01,-0.02,0.19,-0.08
00:00:28:932,-0.07,-0.25,1.13,-0.12,0.11,-0.16
00:00:29:032,-0.04,-0.31,0.91,-0.03,0.10,-0.24
00:00:29:132,-0.04,-0.22,1.14,0.02,0.07,-0.32
00:00:29:232,-0.01,-0.20,1.04,0.04,0.08,-0.35
00:00:29:332,-0.07,-0.01,1.23,0.10,0.06,-0.37
00:00:29:432,-0.08,-0.21,0.83,0.11,0.02,-0.28
00:00:29:532,-0.05,-0.20,0.91,-0.20,-0.06,-0.20
00:00:29:632,-0.03,-0.15,1.13,-0.10,0.05,-0.13
00:00:29:732,-0.07,-0.08,1.11,-0.01,0.07,-0.12
00:00:29:832,-0.07,-0.41,1.04,-0.19,0.13,-0.12
00:00:29:932,-0.11,-0.24,1.08,-0.11,0.14,-0.13
00:00:30:032,-0.08,-0.22,1.10,-0.13,0.16,-0.12
00:00:30:132,-0.04,-0.32,1.00,-0.13,0.15,-0.18
00:00:30:232,-0.08,-0.28,1.02,-0.07,0.18,-0.23
00:00:30:332,-0.07,-0.28,1.08,-0.16,0.10,-0.33
00:00:30:432,-0.07,-0.35,0.98,-0.01,0.06,-0.39
00:00:30:532,-0.07,-0.15,0.85,0.13,0.06,-0.38
00:00:30:632,-0.03,-0.19,0.98,-0.06,0.02,-0.42
00:00:30:732,-0.09,-0.12,1.04,0.07,-0.02,-0.44
00:00:30:832,-0.04,-0.29,0.92,-0.01,-0.07,-0.38
00:00:30:932,-0.02,-0.17,0.90,0.02,-0.06,-0.33
00:00:31:032,-0.06,-0.26,1.05,-0.01,0.00,-0.21
00:00:31:132,-0.09,-0.21,1.22,-0.15,0.02,-0.18
00:00:31:232,-0.02,-0.35,0.99,-0.16,-0.00,-0.18
00:00:31:332,-0.08,-0.22,0.95,-0.16,0.02,-0.19
00:00:31:432,-0.05,-0.21,0.93,0.01,0.05,-0.15
00:00:31:532,-0.03,-0.21,1.09,-0.13,0.09,-0.13
00:00:31:632,-0.09,-0.19,1.18,-0.18,0.09,-0.14
00:00:31:732,-0.06,-0.28,1.08,-0.05,0.08,-0.13
00:00:31:832,-0.09,-0.18,0.84,-0.04,0.05,-0.16
00:00:31:932,-0.06,-0.01,0.97,0.00,0.02,-0.20
00:00:32:032,-0.04,-0.08,1.25,0.03,0.08,-0.22
00:00:32:132,-0.07,-0.40,0.95,-0.05,0.10,-0.18
00:00:32:232,-0.04,-0.22,1.02,-0.09,0.04,-0.16
00:00:32:332,-0.08,-0.21,1.01,-0.10,0.14,-0.14
00:00:32:432,-0.07,-0.26,0.90,-0.11,0.09,-0.17
00:00:32:532,-0.09,-0.18,1.06,-0.05,0.12,-0.19
00:00:32:632,-0.09,-0.40,1.06,-0.14,0.08,-0.23
00:00:32:732,-0.06,-0.43,1.03,-0.14,0.11,-0.26
00:00:32:832,-0.05,-0.35,0.98,-0.13,0.02,-0.33
00:00:32:932,-0.06,-0.47,0.97,0.03,0.01,-0.38
00:00:33:032,-0.05,-0.12,0.97,-0.13,-0.07,-0.41
