TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:15:632,0.21,-0.18,1.01,-0.09,0.00,-0.02
00:00:15:730,0.22,-0.17,1.01,-0.10,-0.01,-0.02
00:00:15:832,0.24,-0.17,0.99,-0.10,-0.01,-0.02
00:00:15:932,0.47,-0.30,0.95,-0.56,-0.18,0.28
00:00:16:032,0.21,-0.19,1.03,-0.08,-0.03,-0.01
00:00:16:132,0.23,-0.18,1.00,-0.10,0.00,-0.02
00:00:16:232,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:16:332,0.22,-0.19,1.00,-0.09,0.00,-0.02
00:00:16:432,0.23,-0.19,1.00,-0.09,0.00,-0.02
00:00:16:532,0.22,-0.18,1.00,-0.09,0.01,-0.02
00:00:16:632,0.22,-0.19,1.00,-0.09,0.00,-0.02
00:00:16:732,0.23,-0.19,1.00,-0.09,0.01,-0.02
00:00:16:832,0.23,-0.19,0.99,-0.09,0.00,-0.01
00:00:16:932,0.22,-0.18,1.01,-0.09,0.00,-0.02
00:00:17:032,0.23,-0.19,1.00,-0.09,0.01,-0.02
00:00:17:132,0.22,-0.19,1.00,-0.10,-0.00,-0.02
00:00:17:232,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:17:332,0.22,-0.19,1.01,-0.10,0.01,-0.02
00:00:17:432,0.23,-0.19,1.00,-0.09,0.00,-0.02
00:00:17:532,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:17:632,0.22,-0.19,1.01,-0.09,0.00,-0.02
00:00:17:732,0.23,-0.18,1.00,-0.09,-0.00,-0.02
00:00:17:832,0.23,-0.19,1.00,-0.10,0.01,-0.02
00:00:17:932,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:18:032,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:18:132,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:18:232,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:18:332,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:18:432,0.22,-0.19,1.00,-0.09,0.01,-0.02
00:00:18:532,0.23,-0.19,1.00,-0.09,0.00,-0.02
00:00:18:632,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:18:732,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:18:832,0.23,-0.19,1.00,-0.09,0.00,-0.02
00:00:18:932,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:19:032,0.22,-0.19,1.00,-0.09,0.00,-0.02
00:00:19:132,0.23,-0.19,1.00,-0.09,0.00,-0.02
00:00:19:232,0.23,-0.18,1.00,-0.09,0.01,-0.02
