TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:27:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:28:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:28:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:28:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:28:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:28:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:28:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:28:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:28:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:28:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:28:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:29:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:29:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:29:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:29:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:29:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:29:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:29:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:29:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:29:832,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:29:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:30:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:30:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:30:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:30:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:30:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:30:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:30:632,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:30:732,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:30:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:30:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:31:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:31:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:31:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:31:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:31:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:31:530,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:31:632,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:31:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:31:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:31:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:32:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:32:132,-0.11,-0.26,0.99,-0.09,0.00,-0.02
00:00:32:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:32:332,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:32:432,-0.11,-0.26,1.00,-0.09,0.00,-0.02
00:00:32:533,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:32:632,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:32:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:32:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:32:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:33:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:33:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:33:232,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:33:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:33:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:33:532,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:33:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:33:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:33:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:33:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:34:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:34:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:34:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:34:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:34:432,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:34:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:34:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:34:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:34:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:34:932,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:35:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:35:132,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:35:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:35:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:35:432,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:35:532,-0.11,-0.26,1.00,-0.09,0.00,-0.02
00:00:35:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:35:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:35:832,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:35:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:36:033,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:36:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:36:233,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:36:333,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:36:433,-0.11,-0.26,0.98,-0.09,0.00,-0.02
00:00:36:533,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:36:633,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:36:733,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:36:833,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:36:933,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:37:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:37:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:37:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:37:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:37:432,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:37:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:37:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:37:732,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:37:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:37:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:38:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:38:132,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:38:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:38:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
