TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:30:232,-0.05,-0.33,1.04,-0.28,-0.03,0.03
00:00:30:332,-0.03,-0.30,0.91,-0.21,-0.04,0.05
00:00:30:432,-0.01,-0.27,1.10,-0.16,0.11,0.08
00:00:30:532,-0.03,-0.02,1.22,-0.07,0.04,0.10
00:00:30:632,-0.05,-0.19,1.02,-0.07,0.09,0.06
00:00:30:732,-0.04,-0.20,0.99,-0.20,0.10,0.03
00:00:30:832,-0.04,-0.14,1.08,-0.12,0.12,0.03
00:00:30:932,-0.05,-0.22,1.00,-0.11,0.07,-0.05
00:00:31:032,-0.00,-0.04,1.06,-0.03,0.00,-0.13
00:00:31:132,0.03,-0.13,1.08,-0.10,-0.02,-0.17
00:00:31:232,-0.05,-0.31,0.95,-0.12,-0.01,-0.12
00:00:31:332,0.01,-0.15,1.14,-0.04,-0.07,-0.12
00:00:31:432,-0.01,-0.16,1.03,-0.11,-0.10,-0.09
00:00:31:532,-0.04,-0.31,0.82,-0.14,-0.07,-0.02
00:00:31:632,-0.03,-0.36,0.98,-0.12,-0.04,0.04
00:00:31:732,-0.05,-0.36,0.89,-0.13,0.02,0.09
00:00:31:832,-0.05,-0.30,0.82,-0.07,0.06,0.08
00:00:31:932,-0.04,-0.16,0.91,-0.11,-0.01,-0.01
00:00:32:032,0.01,-0.38,1.01,-0.03,0.01,-0.04
00:00:32:132,0.02,-0.24,0.97,-0.21,-0.09,-0.12
00:00:32:232,-0.05,-0.30,1.08,-0.03,0.01,-0.07
00:00:32:332,-0.04,0.04,1.18,0.01,-0.10,-0.06
00:00:32:432,-0.03,-0.20,1.19,-0.07,0.02,0.03
00:00:32:532,-0.06,-0.27,0.98,-0.14,0.01,0.08
00:00:32:632,-0.05,-0.30,1.02,-0.25,0.05,0.09
00:00:32:732,-0.04,-0.23,0.85,-0.12,0.01,0.06
00:00:32:832,-0.05,-0.25,0.92,-0.18,0.02,0.05
00:00:32:932,-0.05,-0.19,0.85,-0.05,-0.00,0.01
00:00:33:032,-0.02,-0.36,0.89,-0.22,-0.02,0.00
00:00:33:132,-0.02,-0.34,1.06,-0.15,-0.01,-0.01
00:00:33:232,-0.04,-0.27,1.05,-0.11,0.06,0.01
00:00:33:332,-0.05,-0.33,1.04,-0.04,0.03,0.00
00:00:33:432,-0.04,-0.32,1.04,-0.09,0.02,-0.01
00:00:33:532,-0.02,-0.36,1.09,-0.03,0.03,-0.03
00:00:33:632,-0.01,-0.21,1.03,-0.03,-0.02,-0.04
00:00:33:732,-0.01,-0.27,0.90,-0.05,-0.02,-0.01
00:00:33:832,-0.03,-0.21,1.04,-0.20,-0.01,-0.02
00:00:33:932,-0.02,-0.11,1.11,-0.11,0.03,0.04
00:00:34:032,-0.02,-0.27,0.96,-0.19,0.03,0.01
00:00:34:132,-0.05,-0.35,0.95,-0.10,0.05,0.02
